File_ID,Subject_ID,Exercise,Dataset_Source,File_Type,File_Path,FPS,Resolution,Duration_sec,Frame_Count,Camera_View,Quality,Selected,Pose_Status,Notes
SQ_1667_041,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000041.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_042,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000042.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_043,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000043.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_044,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000044.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_045,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000045.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_046,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000046.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_047,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000047.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_048,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000048.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_049,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000049.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_050,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000050.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_051,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000051.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_052,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000052.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_053,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000053.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_054,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000054.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_055,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000055.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_056,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000056.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_057,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000057.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_058,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000058.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_059,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000059.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_060,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000060.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_061,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000061.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_062,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000062.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_063,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000063.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_064,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000064.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_065,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000065.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_066,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000066.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_067,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000067.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_068,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000068.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_069,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000069.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_070,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000070.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_071,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000071.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_072,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000072.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_073,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000073.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_074,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000074.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_075,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000075.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_076,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000076.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_077,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000077.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_078,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000078.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_079,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000079.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_080,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000080.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_081,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000081.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_082,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000082.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_083,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000083.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_084,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000084.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_085,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000085.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_086,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000086.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_087,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000087.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_088,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000088.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_089,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000089.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_090,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000090.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_091,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000091.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_092,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000092.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_093,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000093.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_094,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000094.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_095,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000095.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_096,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000096.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_097,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000097.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_098,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000098.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_099,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000099.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_100,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000100.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_101,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000101.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_102,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000102.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_103,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000103.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_104,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000104.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_105,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000105.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_106,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000106.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_107,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000107.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_108,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000108.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_109,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000109.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_110,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000110.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_111,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000111.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_112,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000112.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_113,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000113.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_114,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000114.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_115,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000115.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_116,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000116.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_117,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000117.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_118,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000118.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_119,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000119.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_120,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000120.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_121,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000121.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_122,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000122.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_123,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000123.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_124,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000124.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_125,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000125.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_126,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000126.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_127,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000127.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_128,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000128.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_129,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000129.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_130,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000130.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_131,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000131.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1667_132,1667,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1667/000132.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1668_001,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000001.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_002,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000002.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_003,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000003.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_004,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000004.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_005,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000005.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_006,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000006.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_007,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000007.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_008,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000008.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_009,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000009.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_010,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000010.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_011,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000011.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_012,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000012.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_013,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000013.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_014,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000014.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_015,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000015.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_016,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000016.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_017,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000017.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_018,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000018.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_019,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000019.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_020,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000020.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_021,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000021.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_022,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000022.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_023,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000023.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_024,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000024.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_025,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000025.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_026,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000026.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_027,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000027.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_028,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000028.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_029,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000029.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_030,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000030.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_031,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000031.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_032,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000032.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_033,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000033.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_034,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000034.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_035,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000035.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_036,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000036.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_037,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000037.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_038,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000038.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_039,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000039.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_040,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000040.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_041,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000041.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_042,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000042.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_043,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000043.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_044,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000044.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_045,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000045.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_046,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000046.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_047,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000047.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_048,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000048.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_049,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000049.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_050,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000050.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_051,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000051.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_052,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000052.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_053,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000053.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_054,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000054.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_055,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000055.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_056,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000056.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1668_057,1668,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1668/000057.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
